TARGET,loyalty,ID,age,city,LOR,prod_A,type_A,type_B,prod_B,turnover_A,turnover_B,contract,age_P,lor_M
Y,99,82299,32,2,0,0,0,0,0,477.9923132,277.8479608,2,32,3
Y,99,82309,30,2,0,0,0,0,0,478.9277438,290.8239669,2,30,3
Y,99,82361,30,2,0,0,0,0,0,472.1862068,241.8700587,2,30,3
Y,99,82415,23,2,0,0,0,0,0,415.2176183,243.483184,2,23,3
Y,1,82420,59,2,2,1,3,3,1,417.3966339,293.3802776,2,59,27
Y,1,82519,28,2,3,0,0,3,1,450.7745006,252.2811188,2,28,39
Y,99,82540,23,2,0,0,0,0,0,326.2099758,286.0286353,2,23,3
Y,1,82595,39,2,4,1,3,3,1,330.4895937,237.8393423,2,39,51
Y,99,82610,39,2,0,0,0,0,0,422.7577786,221.7763597,2,39,3
Y,2,82648,33,2,1,1,3,3,1,390.3313719,210.2803616,2,33,15
Y,99,82833,31,2,0,0,0,0,0,447.6627141,200.6113723,2,31,3
Y,1,82861,35,2,2,1,3,3,1,495.0097263,260.7674398,2,35,27
Y,2,82932,34,2,3,0,0,3,1,392.4023138,275.0013493,2,34,39
Y,99,82952,72,2,0,0,0,0,0,334.1067283,287.3246593,2,72,3
Y,99,83046,40,2,0,0,0,0,0,341.9678468,209.7795751,2,40,3
Y,99,83109,28,2,0,0,0,0,0,306.1997604,288.4159319,2,28,3
Y,99,83155,52,2,0,0,0,0,0,489.2207668,261.1462747,2,52,3
Y,99,83320,39,2,0,0,0,0,0,347.5320993,263.5734119,2,39,3
Y,1,83396,53,2,4,1,3,3,1,402.9761133,262.6384496,2,53,51
Y,3,83427,54,2,2,1,3,3,1,496.8281558,204.9684332,2,54,27
Y,1,83496,36,2,1,1,3,3,1,371.7027609,255.5941146,2,36,15
Y,3,83512,51,2,1,1,3,3,1,488.4439544,288.0630825,2,51,15
Y,3,83560,55,2,1,1,3,3,1,408.8653802,230.1642317,2,55,15
Y,2,83585,46,2,2,1,3,3,1,379.6653173,224.7374176,2,46,27
Y,2,83609,37,2,3,1,3,3,1,455.4120437,254.1739309,2,37,39
Y,99,83661,49,2,0,0,0,0,0,311.3618398,292.8052814,2,49,3
Y,3,83717,26,2,1,1,3,3,1,471.5259953,204.0604217,2,26,15
Y,99,83751,29,2,0,0,0,0,0,375.4559938,279.6119086,2,29,3
Y,99,83799,24,2,0,0,0,0,0,305.9644817,282.9394266,2,24,3
Y,99,83843,42,2,0,0,0,0,0,348.7187779,261.3338093,2,42,3
Y,99,83855,23,2,0,0,0,0,0,314.9041044,224.2419715,2,23,3
Y,1,83894,40,2,2,1,3,3,1,370.9831688,290.0252697,2,40,27
Y,2,84017,36,2,1,1,3,3,1,435.5522821,243.6436803,2,36,15
Y,1,84027,41,2,2,1,3,3,1,326.0708469,276.5015652,2,41,27
Y,99,84192,47,2,0,0,0,0,0,445.034682,264.5367746,2,47,3
Y,99,84217,80,2,0,0,0,0,0,493.1348074,262.463521,2,80,3
Y,3,84250,27,2,2,1,3,3,1,340.343914,219.5713451,2,27,27
Y,1,84274,56,2,3,1,3,6,1,500.70808,1767.914178,2,56,39
Y,99,84297,46,2,0,0,0,0,0,428.1682166,205.6050517,2,46,3
Y,99,84327,25,2,1,1,3,3,1,372.0557716,201.124568,2,25,15
Y,99,84331,55,2,0,0,0,0,0,309.0260712,277.0241591,2,55,3
Y,99,84390,35,2,0,0,0,0,0,469.6337133,261.4188878,2,35,3
Y,99,84415,24,2,0,0,0,0,0,364.379476,221.7160682,2,24,3
Y,99,84620,45,2,0,0,0,0,0,383.2432828,287.6955753,2,45,3
Y,1,84636,30,3,3,1,3,3,1,469.4815328,265.6832135,2,30,39
Y,2,84700,48,2,1,1,3,3,1,418.0195956,217.4900447,2,48,15
Y,99,84707,24,2,1,1,3,3,1,409.8534137,210.4256528,2,24,15
Y,99,84736,26,2,0,0,0,0,0,460.493625,215.2288867,2,26,3
Y,1,84868,60,2,3,1,3,3,1,465.3520962,302.4413357,2,60,39
Y,99,84944,34,2,0,0,0,0,0,478.0834272,255.4239185,2,34,3
Y,1,85118,23,1,1,1,3,3,1,332.828407,217.1889419,2,23,15
Y,3,85142,24,2,1,1,3,3,1,491.8576071,284.9716082,2,24,15
Y,99,85176,28,2,0,0,0,0,0,411.1396051,241.9064804,2,28,3
Y,1,85213,40,2,2,1,3,3,1,449.746927,218.1992545,2,40,27
Y,99,85312,25,2,1,1,3,3,1,312.4474115,222.9740217,2,25,15
Y,2,85379,67,2,1,1,3,3,1,747.1446249,602.6241467,2,67,15
Y,99,85426,37,2,0,0,0,0,0,402.0560681,207.992913,2,37,3
Y,2,85432,29,2,2,0,0,3,1,357.8027019,250.7188776,2,29,27
Y,99,85459,45,2,0,0,0,0,0,330.6293438,276.6046937,2,45,3
Y,99,85467,47,2,0,0,0,0,0,470.7872512,249.0283646,2,47,3
Y,99,85481,59,2,0,0,0,0,0,307.8567661,217.9390536,2,59,3
Y,1,85545,44,2,3,1,3,3,1,357.181747,245.4268299,2,44,39
Y,99,85650,40,2,0,0,0,0,0,337.4294023,291.2995407,2,40,3
Y,1,85651,52,2,4,0,0,3,1,311.8536404,279.1673436,2,52,51
Y,1,85705,49,2,1,1,3,3,1,495.9631053,261.9719114,2,49,15
Y,1,85785,23,2,2,1,3,3,1,444.1902315,265.608941,2,23,27
Y,99,85816,60,2,0,0,0,0,0,362.1265161,268.1539691,2,60,3
Y,1,85862,28,2,2,1,3,3,1,480.1437916,246.3693506,2,28,27
Y,99,85889,62,2,0,0,0,0,0,362.4804371,204.9658124,2,62,3
Y,3,85897,25,2,1,1,3,3,1,470.818872,222.7646718,2,25,15
Y,1,85914,48,2,2,0,0,3,1,359.4953033,270.7666291,2,48,27
Y,1,85925,38,2,2,1,3,3,1,1842.642216,1622.415651,2,38,27
Y,99,85937,45,2,0,0,0,0,0,348.0322598,250.5629091,2,45,3
Y,1,86027,35,2,3,1,3,3,1,495.8005373,243.921852,2,35,39
Y,99,86046,49,2,0,0,0,0,0,343.1138102,270.8991172,2,49,3
Y,2,86087,38,2,2,1,3,3,1,444.056126,259.0188515,2,38,27
Y,99,86089,29,2,0,0,0,0,0,403.2469955,236.3639381,2,29,3
Y,3,86103,45,2,1,1,3,3,1,369.9927046,296.7540541,2,45,15
Y,99,86289,24,2,1,1,3,3,1,387.2978292,213.83997,2,24,15
Y,99,86332,42,2,0,0,0,0,0,488.2102135,232.8069976,2,42,3
Y,99,86351,36,2,0,0,0,0,0,452.0704474,222.3400717,2,36,3
Y,99,86418,41,2,0,0,0,0,0,459.1246768,249.3049716,2,41,3
Y,1,86460,44,2,2,1,3,3,1,449.9260944,239.8051397,2,44,27
Y,99,86479,33,2,0,0,0,0,0,445.3005565,226.7506294,2,33,3
Y,99,86499,67,2,0,0,0,0,0,434.3585933,299.4986347,2,67,3
Y,99,86506,64,2,0,0,0,0,0,370.0558187,266.1483372,2,64,3
Y,3,86654,40,2,1,0,0,0,0,389.4275557,269.0280674,2,40,15
Y,3,86665,24,2,1,1,3,3,1,427.7952363,232.2286129,2,24,15
Y,99,86683,31,1,0,0,0,0,0,418.701926,294.8684552,2,31,3
Y,1,86865,48,2,3,1,3,3,1,435.6186092,224.5011841,2,48,39
Y,2,86953,58,2,2,1,3,3,1,473.5626569,224.8215931,2,58,27
Y,1,87004,49,2,3,1,3,3,1,377.9521907,297.3989044,2,49,39
Y,2,87047,39,2,1,1,3,3,1,391.2471434,241.2667531,2,39,15
Y,99,87107,37,2,0,0,0,0,0,496.9428547,214.5927571,2,37,3
Y,99,87110,39,2,0,0,0,0,0,403.2851632,281.7340239,2,39,3
Y,3,87297,34,2,1,1,3,3,1,398.9118915,228.5352145,2,34,15
Y,3,87300,45,2,2,1,3,3,1,307.4163004,289.5555419,2,45,27
Y,99,87358,28,2,0,0,0,0,0,421.8633228,284.8425409,2,28,3
Y,99,87394,32,2,0,0,0,0,0,329.3572178,232.6928851,2,32,3
Y,99,87396,42,2,0,0,0,0,0,495.300911,244.3970598,2,42,3
Y,99,87413,67,2,0,0,0,0,0,429.6548332,246.511458,2,67,3
Y,99,87479,39,2,0,0,0,0,0,361.2279191,250.0770078,2,39,3
Y,2,87616,44,2,1,1,3,3,1,313.8072852,298.0168115,2,44,15
Y,99,87633,28,2,0,0,0,0,0,368.4997611,203.8445408,2,28,3
Y,99,87654,29,2,1,1,3,3,1,394.8208107,220.27005,2,29,15
Y,99,87827,37,2,0,0,0,0,0,429.6584178,230.8886211,2,37,3
Y,1,87858,54,0,1,1,3,3,1,376.073111,277.7756553,2,54,15
Y,99,87935,33,2,0,0,0,0,0,347.2301293,231.9601974,2,33,3
Y,2,87966,28,2,0,0,0,0,0,460.2184632,264.804636,2,28,3
Y,99,88021,31,2,0,0,0,0,0,435.9579255,266.4492839,2,31,3
Y,99,88155,46,2,0,0,0,0,0,433.6749164,218.8249851,2,46,3
Y,3,88178,32,2,1,1,3,3,1,351.9853982,261.2392492,2,32,15
Y,99,88208,23,2,0,0,0,0,0,359.3246142,279.4087398,2,23,3
Y,99,88218,26,2,0,0,0,0,0,330.905871,292.5222353,2,26,3
Y,99,88220,34,2,0,0,0,0,0,465.4441519,205.3183536,2,34,3
Y,3,88236,23,2,1,1,3,3,1,427.616595,273.4053542,2,23,15
Y,99,88320,41,2,0,0,0,0,0,423.7222502,253.8582026,2,41,3
Y,2,88537,44,2,2,1,3,3,1,466.5494287,274.1800729,2,44,27
Y,1,88552,38,2,4,0,0,3,1,404.580968,267.8358338,2,38,51
Y,99,88583,29,2,0,0,0,0,0,332.5784808,216.4393982,2,29,3
Y,99,88610,31,2,0,0,0,0,0,476.1296432,289.7043991,2,31,3
Y,99,88700,35,2,2,1,3,3,1,404.0513224,210.332368,2,35,27
Y,99,88787,47,2,0,0,0,0,0,423.1591219,248.7726084,2,47,3
Y,99,88790,37,2,0,0,0,0,0,451.7876674,215.8944165,2,37,3
Y,3,88791,24,2,1,1,3,3,1,474.8199799,281.0783138,2,24,15
Y,1,89092,44,2,4,0,0,3,1,312.6678634,281.6410252,2,44,51
Y,1,89103,36,2,2,1,3,6,1,395.24657,442.2109302,2,36,27
Y,1,89156,45,2,2,1,3,3,1,358.5016821,255.1108945,2,45,27
Y,99,89180,28,2,0,0,0,0,0,447.5533911,209.1078103,2,28,3
Y,1,89198,78,2,4,1,3,3,1,354.2904638,240.2128236,2,78,51
Y,99,89282,24,2,0,0,0,0,0,463.7585463,267.387138,2,24,3
Y,99,89408,51,2,0,0,0,0,0,346.6747009,288.9932531,2,51,3
Y,99,89442,41,2,0,0,0,0,0,350.745465,243.5417923,2,41,3
Y,1,89446,64,2,3,1,3,3,1,320.9625847,224.5818918,2,64,39
Y,1,89472,42,2,3,1,3,3,1,392.683004,293.4787559,2,42,39
Y,1,89513,59,2,1,1,3,3,1,363.69635,263.5418181,2,59,15
Y,1,89538,37,2,3,1,3,3,1,314.7876557,217.8348435,2,37,39
Y,99,89586,24,2,0,0,0,0,0,405.0623061,270.8671555,2,24,3
Y,99,89740,40,2,0,0,0,0,0,391.3176162,215.039139,2,40,3
Y,99,89788,27,2,0,0,0,0,0,439.9705653,253.2446314,2,27,3
Y,1,89800,70,2,3,0,0,3,1,347.2529221,347.413617,2,70,39
Y,99,89808,29,2,0,0,0,0,0,426.7892516,206.317346,2,29,3
Y,3,89835,34,14,1,0,0,0,0,376.5565119,287.1743024,2,34,15
Y,3,89865,67,2,1,1,3,3,1,494.4173216,232.4979235,2,67,15
Y,99,89866,57,2,0,0,0,0,0,354.498263,273.6083752,2,57,3
Y,99,89877,44,2,0,0,0,0,0,436.2575375,261.8245812,2,44,3
Y,99,89956,41,2,0,0,0,0,0,370.5442503,225.9935277,2,41,3
Y,99,89964,34,2,0,0,0,0,0,454.7858392,206.9817035,2,34,3
Y,1,89992,28,1,1,1,3,3,1,360.2147939,209.3692435,2,28,15
Y,99,90075,33,2,0,0,0,0,0,452.6626264,228.1687078,2,33,3
Y,3,90100,41,2,1,1,3,3,1,353.680254,271.6900121,2,41,15
Y,99,90209,24,2,0,0,0,0,0,382.7370608,235.6156077,2,24,3
Y,99,90210,30,2,2,1,3,3,1,366.6932736,215.0399602,2,30,27
Y,99,90267,38,2,0,0,0,0,0,475.4903381,217.9120223,2,38,3
Y,1,90305,44,2,3,1,3,3,1,484.4671794,274.3254114,2,44,39
Y,99,90307,35,2,0,0,0,0,0,383.1812917,200.296119,2,35,3
Y,99,90324,55,2,0,0,0,0,0,334.3004105,275.484702,2,55,3
Y,3,90402,28,2,1,0,0,0,0,394.5267264,264.2981078,2,28,15
Y,3,90492,47,2,2,1,3,3,1,463.2786796,262.1268293,2,47,27
Y,99,90600,42,2,0,0,0,0,0,400.9141546,248.1016698,2,42,3
Y,99,90604,38,2,0,0,0,0,0,342.3325534,253.8213991,2,38,3
Y,99,90646,46,2,0,0,0,0,0,413.2190591,286.5987418,2,46,3
Y,99,90706,34,2,0,0,0,0,0,424.1834014,202.8118299,2,34,3
Y,3,90754,50,2,1,1,3,3,1,400.4793302,266.1976877,2,50,15
Y,2,90758,41,2,0,0,0,0,0,336.2296025,206.8043038,2,41,3
Y,99,90780,28,2,1,1,3,3,1,386.3468734,260.4277332,2,28,15
Y,99,90869,36,2,0,0,0,0,0,328.1962773,225.9553736,2,36,3
Y,1,90892,34,2,2,1,3,3,1,483.0943808,282.7335393,2,34,27
Y,2,91009,45,2,1,1,3,3,1,434.4369778,211.4226966,2,45,15
Y,99,91033,27,2,0,0,0,0,0,472.5529864,277.8235841,2,27,3
Y,99,91117,32,2,1,1,3,3,1,385.1777367,279.0734862,2,32,15
Y,99,91185,47,2,0,0,0,0,0,340.0783621,293.370533,2,47,3
Y,1,91204,60,2,2,0,0,3,1,313.1944846,250.9133861,2,60,27
Y,99,91348,54,2,0,0,0,0,0,456.3375977,297.5559229,2,54,3
Y,99,91356,34,2,0,0,0,0,0,453.2001458,266.2200094,2,34,3
Y,99,91375,31,2,0,0,0,0,0,454.4889996,218.3703204,2,31,3
Y,99,91496,28,2,0,0,0,0,0,355.9604414,223.9263776,2,28,3
Y,1,91573,50,2,2,1,3,3,1,364.3866811,208.1852637,2,50,27
Y,99,91592,44,2,0,0,0,0,0,411.1720835,293.9228085,2,44,3
Y,99,91698,25,2,0,0,0,0,0,316.5386125,270.9457691,2,25,3
Y,99,91702,29,2,0,0,0,0,0,428.148959,236.1579372,2,29,3
Y,3,91708,60,2,1,1,3,3,1,471.4713345,233.2808673,2,60,15
Y,99,91720,34,2,0,0,0,0,0,322.5345108,214.2043151,2,34,3
Y,99,91799,33,2,0,0,0,0,0,394.3094057,236.7019915,2,33,3
Y,99,91938,31,2,0,0,0,0,0,349.9211228,246.3917093,2,31,3
Y,1,92011,43,2,2,1,3,3,1,424.9462066,262.4668525,2,43,27
Y,99,92144,40,2,0,0,0,0,0,488.3501927,206.825052,2,40,3
Y,99,92147,33,2,0,0,0,0,0,356.4137169,290.089777,2,33,3
Y,99,92238,50,2,0,0,0,0,0,446.4411187,283.2879445,2,50,3
Y,99,92255,41,2,0,0,0,0,0,360.6056953,220.7155905,2,41,3
Y,3,92301,26,2,1,1,3,3,1,315.1237151,278.5203751,2,26,15
Y,99,92325,39,2,0,0,0,0,0,353.450885,235.9169051,2,39,3
Y,99,92332,55,2,0,0,0,0,0,375.2929556,218.9213626,2,55,3
Y,2,92455,45,2,1,1,3,3,1,464.6053222,237.0717177,2,45,15
Y,99,92470,60,2,0,0,0,0,0,325.2168886,287.1897394,2,60,3
Y,99,92482,31,2,3,0,0,3,1,470.0765886,225.6379915,2,31,39
Y,99,92509,32,2,0,0,0,0,0,470.3751861,255.458216,2,32,3
Y,2,92647,83,2,1,0,0,3,1,487.9886537,929.4677282,2,83,15
Y,99,92651,26,2,0,0,0,0,0,399.4502189,296.1148689,2,26,3
Y,99,92664,47,2,0,0,0,0,0,431.4558353,266.8768669,2,47,3
Y,99,92680,43,2,0,0,0,0,0,377.1060791,289.6569797,2,43,3
Y,1,92732,26,2,2,1,3,3,1,417.869654,281.3757723,2,26,27
Y,99,92739,80,2,0,0,0,0,0,468.7914691,227.2460278,2,80,3
Y,99,92752,59,2,1,1,3,3,1,423.4823857,212.9628523,2,59,15
Y,3,92781,75,2,1,1,3,3,1,473.4308592,243.5498993,2,75,15
Y,99,92821,27,2,1,1,3,3,1,410.6401771,231.5411247,2,27,15
Y,99,92837,48,2,0,0,0,0,0,302.1791302,298.9407604,2,48,3
Y,1,92915,38,2,3,1,3,3,1,441.4527845,272.5094853,2,38,39
Y,99,92917,26,2,0,0,0,0,0,448.8101728,235.1786414,2,26,3
Y,3,92956,42,2,1,1,3,3,1,410.3239251,200.3452503,2,42,15
Y,1,92986,31,2,2,1,3,3,1,368.9298959,299.4640095,2,31,27
Y,99,93044,51,2,0,0,0,0,0,446.7330849,218.104841,2,51,3
Y,1,93053,52,2,1,1,3,3,1,452.1871522,292.6015709,2,52,15
Y,3,93267,69,2,1,0,0,3,1,479.5688725,1055.644169,2,69,15
Y,99,93311,44,2,0,0,0,0,0,339.990342,260.3521794,2,44,3
Y,99,93314,45,2,0,0,0,0,0,378.93665,258.5834881,2,45,3
Y,99,93335,37,2,0,0,0,0,0,446.9894292,206.1082295,2,37,3
Y,99,93340,26,2,0,0,0,0,0,476.6176014,236.6679632,2,26,3
Y,1,93385,31,2,2,1,3,3,1,340.4282136,243.0311022,2,31,27
Y,99,93399,38,2,0,0,0,0,0,331.3165552,231.8155297,2,38,3
Y,2,93435,37,2,1,1,3,3,1,424.7621404,274.9384612,2,37,15
Y,99,93507,25,2,1,1,3,3,1,402.1213692,229.0286185,2,25,15
Y,99,93532,41,2,0,0,0,0,0,321.641012,249.8106271,2,41,3
Y,3,93761,31,2,1,1,3,3,1,369.7457012,235.5780774,2,31,15
Y,99,93763,40,2,0,0,0,0,0,406.1413271,216.9187964,2,40,3
Y,1,93784,40,2,3,1,3,3,1,391.5354165,258.4551687,2,40,39
Y,2,93813,38,2,2,1,3,3,1,583.154455,296.3896566,2,38,27
Y,99,93845,23,2,0,0,0,0,0,451.600595,287.409539,2,23,3
Y,99,93885,27,2,0,0,0,0,0,477.5075002,225.1452017,2,27,3
Y,99,93951,67,2,0,0,0,0,0,379.8620258,292.8467013,2,67,3
Y,3,94026,26,2,1,1,3,3,1,462.6129786,203.5430111,2,26,15
Y,1,94053,59,2,3,0,0,3,1,494.5018812,262.0223009,2,59,39
Y,99,94065,23,2,2,1,3,3,1,380.669793,319.8627571,2,23,27
Y,1,94119,48,2,4,0,0,3,1,316.7752721,240.0443149,2,48,51
Y,99,94131,33,2,0,0,0,0,0,481.0144075,205.1441732,2,33,3
Y,99,94278,23,2,0,0,0,0,0,374.8332576,234.7705014,2,23,3
Y,1,94445,35,2,2,1,3,3,1,482.0037819,259.6982601,2,35,27
Y,99,94508,23,2,0,0,0,0,0,351.5969065,270.8423014,2,23,3
Y,99,94525,37,2,0,0,0,0,0,358.2453648,254.2088677,2,37,3
Y,1,94533,35,2,2,1,3,3,1,422.7810779,251.09362,2,35,27
Y,1,94544,47,2,1,1,3,3,1,375.2018207,254.2430553,2,47,15
Y,99,94633,29,2,0,0,0,0,0,439.6620039,274.7644217,2,29,3
Y,99,94730,29,2,1,1,3,3,1,354.2668635,275.6812404,2,29,15
Y,99,94856,28,2,1,1,3,3,1,400.2223714,218.6087793,2,28,15
Y,99,94892,48,2,0,0,0,0,0,459.24118,234.4705573,2,48,3
Y,1,94956,30,2,2,1,3,3,1,429.8958686,226.924823,2,30,27
Y,99,95042,47,2,0,0,0,0,0,338.7296093,212.0805084,2,47,3
Y,99,95165,36,2,0,0,0,0,0,371.326749,274.9504856,2,36,3
Y,99,95167,35,2,0,0,0,0,0,373.2124594,294.0828352,2,35,3
Y,3,95169,39,2,2,1,3,3,1,349.1403498,214.5604386,2,39,27
Y,99,95194,54,2,0,0,0,0,0,325.958168,241.8739456,2,54,3
Y,99,95231,41,2,4,0,0,3,1,314.9840832,297.360534,2,41,51
Y,99,95241,30,2,0,0,0,0,0,453.1954945,224.5474309,2,30,3
Y,3,95261,26,2,1,1,3,3,1,445.4371197,246.4733383,2,26,15
Y,3,95286,40,2,1,1,3,3,1,313.5471164,203.5891267,2,40,15
Y,99,95301,50,2,1,1,3,3,1,330.3698265,277.2080968,2,50,15
Y,99,95461,30,2,0,0,0,0,0,321.9670373,226.9059342,2,30,3
Y,2,95503,78,2,2,1,3,3,1,479.2169954,222.5264037,2,78,27
Y,99,95529,33,2,3,1,3,3,1,343.5821405,312.1711187,2,33,39
Y,2,95577,47,2,1,1,3,3,1,369.9482605,233.8657508,2,47,15
Y,99,95588,44,2,0,0,0,0,0,352.7554079,263.1525852,2,44,3
Y,99,95595,80,2,0,0,0,0,0,308.8173939,282.4262114,2,80,3
Y,1,95607,48,114,4,1,3,6,1,452.9886886,406.45054,2,48,51
Y,99,95611,54,2,1,1,3,3,1,417.2541395,289.4266104,2,54,15
Y,99,95632,38,2,1,1,3,3,1,317.3350273,250.4524774,2,38,15
Y,99,95636,50,2,0,0,0,0,0,411.1193965,280.7320632,2,50,3
Y,99,95674,32,2,0,0,0,0,0,486.1615053,242.6113632,2,32,3
Y,99,95727,30,2,0,0,0,0,0,479.2539576,207.7802944,2,30,3
Y,2,95730,27,2,1,1,3,3,1,416.3874263,228.016068,2,27,15
Y,99,95800,45,2,0,0,0,0,0,450.4279325,223.0953872,2,45,3
Y,99,95941,51,2,0,0,0,0,0,365.3934791,204.7052572,2,51,3
Y,1,95964,33,2,2,1,3,3,1,418.9018535,302.4943904,2,33,27
Y,1,96003,28,2,1,1,3,3,1,422.696438,278.9915389,2,28,15
Y,99,96023,56,2,0,0,0,0,0,436.8380897,292.2309631,2,56,3
Y,1,96153,44,2,3,0,0,3,1,431.9810691,249.8205775,2,44,39
Y,99,96159,44,2,0,0,0,0,0,311.8004203,265.4406345,2,44,3
Y,99,96275,49,2,0,0,0,0,0,413.7098376,270.1420091,2,49,3
Y,99,96343,24,2,1,1,3,3,1,371.4120808,271.8576527,2,24,15
Y,99,96363,37,2,0,0,0,0,0,420.0710187,262.963668,2,37,3
Y,99,96370,23,2,0,0,0,0,0,314.7897679,291.5241883,2,23,3
Y,3,96475,35,2,1,1,3,3,1,400.3757981,268.4081756,2,35,15
Y,99,96513,39,2,1,1,3,3,1,445.2800033,293.1949936,2,39,15
Y,99,96684,36,0,0,0,0,0,0,429.5892809,267.5511583,2,36,3
Y,99,96767,45,2,0,0,0,0,0,320.9915384,205.9816029,2,45,3
Y,99,96772,40,2,0,0,0,0,0,390.6886781,216.1222147,2,40,3
Y,99,96794,33,2,0,0,0,0,0,414.6475659,266.2086868,2,33,3
Y,99,96859,56,2,0,0,0,0,0,381.3857393,236.5766256,2,56,3
Y,1,96896,53,2,3,1,3,3,1,644.4660385,557.6799508,2,53,39
Y,2,96947,40,2,1,1,3,3,1,313.9355308,271.4156242,2,40,15
Y,99,96972,43,2,0,0,0,0,0,373.8718877,242.7355992,2,43,3
Y,3,97061,47,2,1,0,0,3,1,477.8710296,261.2287161,2,47,15
Y,1,97137,39,2,3,1,3,3,1,348.6199384,206.8077854,2,39,39
Y,99,97220,34,2,0,0,0,0,0,355.4545249,202.4734473,2,34,3
Y,99,97230,32,2,0,0,0,0,0,317.9171112,220.695158,2,32,3
Y,99,97231,45,2,0,0,0,0,0,459.8036357,223.874311,2,45,3
Y,99,97282,64,2,0,0,0,0,0,312.7855804,251.7920268,2,64,3
Y,3,97310,34,2,1,1,3,3,1,355.3310801,211.9730966,2,34,15
Y,99,97343,32,2,0,0,0,0,0,377.8563168,272.0744658,2,32,3
Y,99,97469,25,2,0,0,0,0,0,479.4192371,214.231537,2,25,3
Y,99,97503,44,2,0,0,0,0,0,450.1417232,280.5451532,2,44,3
Y,99,97556,45,1,1,1,3,3,1,336.6106771,241.5263793,2,45,15
Y,99,97744,42,2,0,0,0,0,0,370.4545404,232.0243754,2,42,3
Y,1,97878,50,2,4,0,0,3,1,361.340761,260.0397842,2,50,51
Y,1,98006,53,2,2,1,3,3,1,417.8272345,220.5308621,2,53,27
Y,99,98042,32,2,0,0,0,0,0,393.1852894,298.694007,2,32,3
Y,99,98134,32,2,0,0,0,0,0,477.4020422,207.0068765,2,32,3
Y,99,98153,61,2,0,0,0,0,0,403.1817028,215.8240575,2,61,3
Y,1,98165,62,2,4,0,0,3,1,354.2159058,207.0027151,2,62,51
Y,3,98187,33,2,2,1,3,3,1,455.3492671,216.1678388,2,33,27
Y,1,98236,36,2,1,0,0,3,1,383.2474315,471.8937493,2,36,15
Y,2,98262,32,2,1,1,3,3,1,491.96705,236.5885477,2,32,15
Y,99,98279,36,2,0,0,0,0,0,349.2448756,237.3549184,2,36,3
Y,99,98292,34,2,0,0,0,0,0,459.6451675,273.999985,2,34,3
Y,99,98325,30,2,0,0,0,0,0,420.7302195,284.2540942,2,30,3
Y,3,98368,24,2,1,1,3,3,1,391.7752359,251.8976713,2,24,15
Y,99,98505,34,2,1,1,3,3,1,446.7996459,244.7492038,2,34,15
Y,99,98534,34,2,0,0,0,0,0,393.0479676,295.9573179,2,34,3
Y,1,98549,35,2,2,1,3,3,1,484.883651,252.6703716,2,35,27
Y,1,98641,43,2,2,1,3,3,1,312.1045687,234.6859384,2,43,27
Y,2,98661,39,2,0,0,0,0,0,309.0635396,203.9611861,2,39,3
Y,3,98706,23,2,1,1,3,3,1,439.7656057,291.7450542,2,23,15
Y,99,98806,43,2,0,0,0,0,0,466.5254264,258.242785,2,43,3
Y,99,98850,35,2,0,0,0,0,0,448.9751336,235.6977355,2,35,3
Y,99,98859,43,2,0,0,0,0,0,400.4470947,238.7321071,2,43,3
Y,99,98897,40,2,1,1,3,3,1,487.8154024,268.0090288,2,40,15
Y,99,98898,33,2,0,0,0,0,0,401.3134903,296.8200092,2,33,3
Y,99,98934,23,2,0,0,0,0,0,354.2621809,271.3401862,2,23,3
Y,1,99023,41,2,1,1,3,3,1,472.5725984,274.3906316,2,41,15
Y,99,99063,27,2,1,1,3,3,1,321.1590126,288.6591261,2,27,15
Y,99,99093,31,2,0,0,0,0,0,393.5691369,277.8336896,2,31,3
Y,99,99107,44,2,0,0,0,0,0,404.0223286,293.098291,2,44,3
Y,99,99147,48,2,0,0,0,0,0,340.4321886,293.5493953,2,48,3
Y,1,99176,39,2,4,0,0,3,1,341.3918407,235.4834684,2,39,51
Y,99,99214,41,2,0,0,0,0,0,446.5343988,259.4845177,2,41,3
Y,99,99249,32,2,0,0,0,0,0,322.81412,240.5954611,2,32,3
Y,99,99252,50,2,0,0,0,0,0,332.7667513,293.4904975,2,50,3
Y,2,99255,50,2,2,1,3,3,1,341.7871874,274.2414738,2,50,27
Y,99,99271,28,2,1,0,0,0,0,377.0713862,288.9912439,2,28,15
Y,99,99323,42,2,0,0,0,0,0,389.8987562,232.1601677,2,42,3
Y,3,99331,52,2,1,1,3,3,1,389.0558161,237.302399,2,52,15
Y,99,99516,26,2,0,0,0,0,0,432.9879586,291.1030688,2,26,3
Y,99,99555,33,2,0,0,0,0,0,344.3710679,297.2037266,2,33,3
Y,99,99761,33,2,0,0,0,0,0,440.1317881,248.5088313,2,33,3
Y,99,99783,31,2,0,0,0,0,0,417.7219484,221.1133374,2,31,3
Y,99,99816,46,2,0,0,0,0,0,459.944817,211.7578978,2,46,3
Y,2,99821,30,2,2,1,3,3,1,397.9193555,203.7161332,2,30,27
Y,99,99834,24,2,0,0,0,0,0,390.2040849,297.3405335,2,24,3
Y,2,99894,51,2,2,1,3,3,1,348.6995294,269.2317943,2,51,27
Y,1,99941,31,2,2,1,3,3,1,326.13811,234.5311252,2,31,27
Y,3,100207,40,2,1,1,3,3,1,318.2084613,237.3905322,2,40,15
